 -165200    -8.304
 -165100    -8.353
 -165000    -8.415
 -164900    -8.297
 -164800    -8.155
 -164700    -8.469
 -164600    -8.705
 -164500    -8.560
 -164400    -8.473
 -164300    -8.326
 -164200    -7.937
 -164100    -7.634
 -164000    -7.747
 -163900    -7.663
 -163800    -7.442
 -163700    -7.285
 -163600    -7.009
 -163500    -6.887
 -163400    -7.014
 -163300    -7.047
 -163200    -7.038
 -163100    -7.229
 -163000    -6.675
 -162900    -6.255
 -162800    -6.314
 -162700    -6.517
 -162600    -6.133
 -162500    -5.536
 -162400    -5.752
 -162300    -6.346
 -162200    -6.600
 -162100    -6.688
 -162000    -7.183
 -161900    -7.244
 -161800    -7.076
 -161700    -7.261
 -161600    -7.396
 -161500    -7.624
 -161400    -7.868
 -161300    -7.508
 -161200    -7.352
 -161100    -7.452
 -161000    -7.014
 -160900    -6.948
 -160800    -6.969
 -160700    -7.043
 -160600    -7.258
 -160500    -6.789
 -160400    -6.777
 -160300    -6.677
 -160200    -6.747
 -160100    -6.363
 -160000    -6.026
 -159900    -6.342
 -159800    -6.438
 -159700    -6.316
 -159600    -5.819
 -159500    -5.923
 -159400    -6.178
 -159300    -5.486
 -159200    -5.516
 -159100    -6.195
 -159000    -6.689
 -158900    -6.722
 -158800    -7.143
 -158700    -7.627
 -158600    -7.992
 -158500    -7.378
 -158400    -6.816
 -158300    -6.792
 -158200    -6.948
 -158100    -7.307
 -158000    -7.890
 -157900    -7.744
 -157800    -7.675
 -157700    -7.862
 -157600    -7.765
 -157500    -7.768
 -157400    -8.115
 -157300    -8.572
 -157200    -8.501
 -157100    -8.567
 -157000    -8.560
 -156900    -8.522
 -156800    -8.499
 -156700    -8.480
 -156600    -8.190
 -156500    -8.457
 -156400    -8.858
 -156300    -8.851
 -156200    -8.454
 -156100    -8.304
 -156000    -8.788
 -155900    -8.530
 -155800    -8.122
 -155700    -8.076
 -155600    -8.360
 -155500    -8.203
 -155400    -8.093
 -155300    -8.065
 -155200    -8.522
 -155100    -8.710
 -155000    -8.594
 -154900    -8.811
 -154800    -8.973
 -154700    -8.198
 -154600    -7.578
 -154500    -7.591
 -154400    -7.952
 -154300    -8.044
 -154200    -7.645
 -154100    -7.716
 -154000    -7.637
 -153900    -7.706
 -153800    -7.953
 -153700    -8.082
 -153600    -7.914
 -153500    -7.531
 -153400    -7.279
 -153300    -7.681
 -153200    -7.769
 -153100    -7.670
 -153000    -7.660
 -152900    -7.568
 -152800    -7.560
 -152700    -7.719
 -152600    -7.914
 -152500    -8.088
 -152400    -8.149
 -152300    -7.826
 -152200    -7.711
 -152100    -7.816
 -152000    -7.890
 -151900    -7.862
 -151800    -7.699
 -151700    -7.396
 -151600    -7.384
 -151500    -7.416
 -151400    -7.233
 -151300    -6.948
 -151200    -6.910
 -151100    -6.871
 -151000    -6.677
 -150900    -6.707
 -150800    -7.173
 -150700    -7.421
 -150600    -7.199
 -150500    -6.947
 -150400    -7.083
 -150300    -7.401
 -150200    -7.493
 -150100    -7.331
 -150000    -7.357
 -149900    -7.568
 -149800    -7.606
 -149700    -7.634
 -149600    -7.654
 -149500    -7.533
 -149400    -7.493
 -149300    -7.590
 -149200    -7.621
 -149100    -7.563
 -149000    -7.640
 -148900    -7.734
 -148800    -7.840
 -148700    -7.840
 -148600    -7.675
 -148500    -7.684
 -148400    -7.583
 -148300    -7.605
 -148200    -8.039
 -148100    -8.457
 -148000    -8.437
 -147900    -8.314
 -147800    -8.252
 -147700    -8.010
 -147600    -8.030
 -147500    -8.114
 -147400    -8.082
 -147300    -8.020
 -147200    -7.998
 -147100    -7.935
 -147000    -7.895
 -146900    -8.001
 -146800    -8.019
 -146700    -7.987
 -146600    -7.863
 -146500    -7.749
 -146400    -7.794
 -146300    -7.921
 -146200    -7.994
 -146100    -8.086
 -146000    -8.333
 -145900    -8.445
 -145800    -8.348
 -145700    -8.461
 -145600    -8.578
 -145500    -8.449
 -145400    -8.231
 -145300    -8.087
 -145200    -7.976
 -145100    -7.942
 -145000    -8.197
 -144900    -8.313
 -144800    -8.228
 -144700    -8.003
 -144600    -7.878
 -144500    -7.816
 -144400    -7.750
 -144300    -7.887
 -144200    -8.147
 -144100    -8.126
 -144000    -8.009
 -143900    -8.382
 -143800    -8.826
 -143700    -8.698
 -143600    -8.444
 -143500    -8.340
 -143400    -8.327
 -143300    -8.262
 -143200    -8.150
 -143100    -8.139
 -143000    -8.419
 -142900    -8.569
 -142800    -8.662
 -142700    -8.715
 -142600    -8.593
 -142500    -8.380
 -142400    -8.290
 -142300    -8.297
 -142200    -8.135
 -142100    -8.234
 -142000    -8.531
 -141900    -8.410
 -141800    -8.481
 -141700    -8.556
 -141600    -8.644
 -141500    -8.633
 -141400    -8.470
 -141300    -8.325
 -141200    -8.420
 -141100    -8.750
 -141000    -8.610
 -140900    -8.215
 -140800    -8.297
 -140700    -8.511
 -140600    -8.634
 -140500    -8.584
 -140400    -8.413
 -140300    -8.421
 -140200    -8.830
 -140100    -8.980
 -140000    -8.704
 -139900    -8.491
 -139800    -8.570
 -139700    -8.759
 -139600    -8.799
 -139500    -8.620
 -139400    -8.400
 -139300    -8.409
 -139200    -8.526
 -139100    -8.327
 -139000    -8.300
 -138900    -8.506
 -138800    -8.639
 -138700    -8.670
 -138600    -8.690
 -138500    -8.683
 -138400    -8.653
 -138300    -8.961
 -138200    -9.222
 -138100    -8.957
 -138000    -8.625
 -137900    -8.125
 -137800    -7.696
 -137700    -7.508
 -137600    -7.460
 -137500    -7.578
 -137400    -7.834
 -137300    -7.961
 -137200    -7.893
 -137100    -7.728
 -137000    -7.530
 -136900    -7.691
 -136800    -7.861
 -136700    -7.477
 -136600    -7.324
 -136500    -7.522
 -136400    -7.395
 -136300    -7.472
 -136200    -7.793
 -136100    -7.499
 -136000    -7.145
 -135900    -7.311
 -135800    -7.326
 -135700    -7.126
 -135600    -6.907
 -135500    -6.863
 -135400    -7.314
 -135300    -7.463
 -135200    -7.254
 -135100    -7.159
 -135000    -6.882
 -134900    -6.909
 -134800    -6.879
 -134700    -6.254
 -134600    -5.746
 -134500    -5.898
 -134400    -6.007
 -134300    -5.812
 -134200    -5.485
 -134100    -5.292
 -134000    -4.864
 -133900    -4.467
 -133800    -4.435
 -133700    -3.967
 -133600    -3.230
 -133500    -3.359
 -133400    -3.813
 -133300    -3.740
 -133200    -3.577
 -133100    -3.772
 -133000    -3.648
 -132900    -3.331
 -132800    -2.963
 -132700    -2.602
 -132600    -2.577
 -132500    -2.536
 -132400    -2.438
 -132300    -2.509
 -132200    -2.760
 -132100    -2.697
 -132000    -2.309
 -131900    -2.232
 -131800    -1.619
 -131700    -1.483
 -131600    -1.645
 -131500    -1.904
 -131400    -1.300
 -131300    -0.373
 -131200    -0.323
 -131100    -0.695
 -131000    -0.559
 -130900    -0.465
 -130800    -0.253
 -130700     0.135
 -130600     0.351
 -130500     0.547
 -130400     0.634
 -130300     0.878
 -130200     1.090
 -130100     1.802
 -130000     1.314
 -129900     1.398
 -129800     1.768
 -129700     2.123
 -129600     1.420
 -129500    -0.104
 -129400     1.463
 -129300     2.655
 -129200     2.056
 -129100     1.401
 -129000     1.494
 -128900     1.988
 -128800     2.427
 -128700     1.879
 -128600     2.365
 -128500     3.060
 -128400     3.167
 -128300     2.730
 -128200     2.684
 -128100     2.665
 -128000     2.213
 -127900     2.226
 -127800     2.550
 -127700     2.250
 -127600     2.496
 -127500     2.306
 -127400     2.456
 -127300     2.418
 -127200     2.202
 -127100     2.042
 -127000     2.061
 -126900     1.706
 -126800     2.057
 -126700     2.500
 -126600     1.622
 -126500     0.960
 -126400     0.956
 -126300     1.015
 -126200     0.423
 -126100     0.285
 -126000     0.453
 -125900     0.585
 -125800     0.500
 -125700     0.478
 -125600     1.097
 -125500     1.029
 -125400     0.686
 -125300     1.059
 -125200     0.870
 -125100     0.442
 -125000     0.065
 -124900     0.107
 -124800     0.631
 -124700     0.604
 -124600     0.649
 -124500     0.589
 -124400     0.443
